timestamp,ca,ciudad,pm10,pm10_level,o3,o3_level,no2,no2_level
2019-05-25,Andalucia,Sevilla,14.0,Good,40.0,Good,6.0,Good
2019-05-26,Andalucia,Sevilla,24.0,Good,44.0,Good,5.0,Good
2019-05-27,Andalucia,Sevilla,21.0,Good,43.0,Good,10.0,Good
2019-05-28,Andalucia,Sevilla,21.0,Good,48.0,Good,9.0,Good
2019-05-29,Andalucia,Sevilla,23.0,Good,40.0,Good,9.0,Good
2019-05-30,Andalucia,Sevilla,20.0,Good,40.0,Good,8.0,Good
2019-05-31,Andalucia,Sevilla,22.0,Good,36.0,Good,6.0,Good
2019-04-01,Andalucia,Sevilla,19.0,Good,19.0,Good,9.0,Good
2019-04-02,Andalucia,Sevilla,27.0,Good,27.0,Good,9.0,Good
2019-04-03,Andalucia,Sevilla,32.0,Good,32.0,Good,8.0,Good
2019-04-04,Andalucia,Sevilla,16.0,Good,16.0,Good,7.0,Good
2019-04-05,Andalucia,Sevilla,9.0,Good,9.0,Good,5.0,Good
2019-04-06,Andalucia,Sevilla,9.0,Good,9.0,Good,4.0,Good
2019-04-07,Andalucia,Sevilla,8.0,Good,8.0,Good,3.0,Good
2019-04-08,Andalucia,Sevilla,18.0,Good,18.0,Good,6.0,Good
2019-04-09,Andalucia,Sevilla,20.0,Good,20.0,Good,8.0,Good
2019-04-10,Andalucia,Sevilla,14.0,Good,14.0,Good,4.0,Good
2019-04-11,Andalucia,Sevilla,10.0,Good,10.0,Good,9.0,Good
2019-04-12,Andalucia,Sevilla,18.0,Good,18.0,Good,11.0,Good
2019-04-13,Andalucia,Sevilla,18.0,Good,18.0,Good,9.0,Good
2019-04-14,Andalucia,Sevilla,16.0,Good,16.0,Good,9.0,Good
2019-04-15,Andalucia,Sevilla,18.0,Good,18.0,Good,11.0,Good
2019-04-16,Andalucia,Sevilla,25.0,Good,25.0,Good,10.0,Good
2019-04-17,Andalucia,Sevilla,18.0,Good,18.0,Good,11.0,Good
2019-04-18,Andalucia,Sevilla,17.0,Good,17.0,Good,8.0,Good
2019-04-19,Andalucia,Sevilla,12.0,Good,12.0,Good,6.0,Good
2019-04-20,Andalucia,Sevilla,12.0,Good,12.0,Good,4.0,Good
2019-04-21,Andalucia,Sevilla,9.0,Good,9.0,Good,3.0,Good
2019-04-22,Andalucia,Sevilla,16.0,Good,16.0,Good,9.0,Good
2019-04-23,Andalucia,Sevilla,25.0,Good,25.0,Good,3.0,Good
2019-04-24,Andalucia,Sevilla,14.0,Good,14.0,Good,6.0,Good
2019-04-25,Andalucia,Sevilla,17.0,Good,17.0,Good,4.0,Good
2019-04-26,Andalucia,Sevilla,11.0,Good,11.0,Good,6.0,Good
2019-04-27,Andalucia,Sevilla,13.0,Good,13.0,Good,7.0,Good
2019-04-28,Andalucia,Sevilla,14.0,Good,14.0,Good,6.0,Good
2019-04-29,Andalucia,Sevilla,8.0,Good,8.0,Good,6.0,Good
2019-04-30,Andalucia,Sevilla,14.0,Good,14.0,Good,12.0,Good
2019-03-01,Andalucia,Sevilla,27.0,Good,27.0,Good,15.0,Good
2019-03-02,Andalucia,Sevilla,37.0,Good,37.0,Good,9.0,Good
2019-03-03,Andalucia,Sevilla,31.0,Good,31.0,Good,10.0,Good
2019-03-04,Andalucia,Sevilla,28.0,Good,28.0,Good,9.0,Good
2019-03-05,Andalucia,Sevilla,29.0,Good,29.0,Good,8.0,Good
2019-03-06,Andalucia,Sevilla,15.0,Good,15.0,Good,4.0,Good
2019-03-07,Andalucia,Sevilla,10.0,Good,10.0,Good,8.0,Good
2019-03-08,Andalucia,Sevilla,18.0,Good,18.0,Good,11.0,Good
2019-03-09,Andalucia,Sevilla,17.0,Good,17.0,Good,13.0,Good
2019-03-10,Andalucia,Sevilla,15.0,Good,15.0,Good,14.0,Good
2019-03-11,Andalucia,Sevilla,24.0,Good,24.0,Good,16.0,Good
2019-03-12,Andalucia,Sevilla,21.0,Good,21.0,Good,10.0,Good
2019-03-13,Andalucia,Sevilla,23.0,Good,23.0,Good,7.0,Good
2019-03-14,Andalucia,Sevilla,10.0,Good,10.0,Good,11.0,Good
2019-03-15,Andalucia,Sevilla,21.0,Good,21.0,Good,17.0,Good
2019-03-16,Andalucia,Sevilla,23.0,Good,23.0,Good,10.0,Good
2019-03-17,Andalucia,Sevilla,24.0,Good,24.0,Good,6.0,Good
2019-03-18,Andalucia,Sevilla,31.0,Good,31.0,Good,8.0,Good
2019-03-19,Andalucia,Sevilla,13.0,Good,13.0,Good,10.0,Good
2019-03-20,Andalucia,Sevilla,16.0,Good,16.0,Good,7.0,Good
2019-03-21,Andalucia,Sevilla,9.0,Good,9.0,Good,9.0,Good
2019-03-22,Andalucia,Sevilla,19.0,Good,19.0,Good,10.0,Good
2019-03-23,Andalucia,Sevilla,22.0,Good,22.0,Good,5.0,Good
2019-03-24,Andalucia,Sevilla,23.0,Good,23.0,Good,4.0,Good
2019-03-25,Andalucia,Sevilla,16.0,Good,16.0,Good,9.0,Good
2019-03-26,Andalucia,Sevilla,20.0,Good,20.0,Good,6.0,Good
2019-03-27,Andalucia,Sevilla,22.0,Good,22.0,Good,7.0,Good
2019-03-28,Andalucia,Sevilla,23.0,Good,23.0,Good,7.0,Good
2019-03-29,Andalucia,Sevilla,16.0,Good,16.0,Good,8.0,Good
2019-03-30,Andalucia,Sevilla,24.0,Good,24.0,Good,5.0,Good
2019-03-31,Andalucia,Sevilla,20.0,Good,20.0,Good,4.0,Good
2019-02-01,Andalucia,Sevilla,13.0,Good,13.0,Good,3.0,Good
2019-02-02,Andalucia,Sevilla,10.0,Good,10.0,Good,4.0,Good
2019-02-03,Andalucia,Sevilla,15.0,Good,15.0,Good,12.0,Good
2019-02-04,Andalucia,Sevilla,19.0,Good,19.0,Good,13.0,Good
2019-02-05,Andalucia,Sevilla,21.0,Good,21.0,Good,16.0,Good
2019-02-06,Andalucia,Sevilla,25.0,Good,25.0,Good,17.0,Good
2019-02-07,Andalucia,Sevilla,28.0,Good,28.0,Good,17.0,Good
2019-02-08,Andalucia,Sevilla,31.0,Good,31.0,Good,17.0,Good
2019-02-09,Andalucia,Sevilla,33.0,Good,33.0,Good,12.0,Good
2019-02-10,Andalucia,Sevilla,29.0,Good,29.0,Good,11.0,Good
2019-02-11,Andalucia,Sevilla,22.0,Good,22.0,Good,16.0,Good
2019-02-12,Andalucia,Sevilla,26.0,Good,26.0,Good,11.0,Good
2019-02-13,Andalucia,Sevilla,19.0,Good,19.0,Good,12.0,Good
2019-02-14,Andalucia,Sevilla,22.0,Good,22.0,Good,12.0,Good
2019-02-15,Andalucia,Sevilla,22.0,Good,22.0,Good,9.0,Good
2019-02-16,Andalucia,Sevilla,23.0,Good,23.0,Good,6.0,Good
2019-02-17,Andalucia,Sevilla,24.0,Good,24.0,Good,6.0,Good
2019-02-18,Andalucia,Sevilla,24.0,Good,24.0,Good,15.0,Good
2019-02-19,Andalucia,Sevilla,37.0,Good,37.0,Good,16.0,Good
2019-02-20,Andalucia,Sevilla,48.0,Good,48.0,Good,13.0,Good
2019-02-21,Andalucia,Sevilla,45.0,Good,45.0,Good,14.0,Good
2019-02-22,Andalucia,Sevilla,40.0,Good,40.0,Good,14.0,Good
2019-02-23,Andalucia,Sevilla,44.0,Good,44.0,Good,13.0,Good
2019-02-24,Andalucia,Sevilla,55.0,Moderate,55.0,Moderate,10.0,Good
2019-02-25,Andalucia,Sevilla,48.0,Good,48.0,Good,9.0,Good
2019-02-26,Andalucia,Sevilla,25.0,Good,25.0,Good,11.0,Good
2019-02-27,Andalucia,Sevilla,21.0,Good,21.0,Good,10.0,Good
2019-02-28,Andalucia,Sevilla,17.0,Good,17.0,Good,10.0,Good
2019-01-01,Andalucia,Sevilla,,,,,10.0,Good
2019-01-02,Andalucia,Sevilla,48.0,Good,48.0,Good,13.0,Good
2019-01-03,Andalucia,Sevilla,,,,,14.0,Good
2019-01-04,Andalucia,Sevilla,39.0,Good,39.0,Good,13.0,Good
2019-01-05,Andalucia,Sevilla,33.0,Good,33.0,Good,12.0,Good
2019-01-06,Andalucia,Sevilla,28.0,Good,28.0,Good,15.0,Good
2019-01-07,Andalucia,Sevilla,35.0,Good,35.0,Good,13.0,Good
2019-01-08,Andalucia,Sevilla,33.0,Good,33.0,Good,17.0,Good
2019-01-09,Andalucia,Sevilla,35.0,Good,35.0,Good,21.0,Good
2019-01-10,Andalucia,Sevilla,44.0,Good,44.0,Good,16.0,Good
2019-01-11,Andalucia,Sevilla,32.0,Good,32.0,Good,12.0,Good
2019-01-12,Andalucia,Sevilla,15.0,Good,15.0,Good,11.0,Good
2019-01-13,Andalucia,Sevilla,19.0,Good,19.0,Good,12.0,Good
2019-01-14,Andalucia,Sevilla,28.0,Good,28.0,Good,17.0,Good
2019-01-15,Andalucia,Sevilla,35.0,Good,35.0,Good,18.0,Good
2019-01-16,Andalucia,Sevilla,54.0,Moderate,54.0,Moderate,16.0,Good
2019-01-17,Andalucia,Sevilla,36.0,Good,36.0,Good,16.0,Good
2019-01-18,Andalucia,Sevilla,33.0,Good,33.0,Good,14.0,Good
2019-01-19,Andalucia,Sevilla,31.0,Good,31.0,Good,7.0,Good
2019-01-20,Andalucia,Sevilla,18.0,Good,18.0,Good,5.0,Good
2019-01-21,Andalucia,Sevilla,9.0,Good,9.0,Good,16.0,Good
2019-01-22,Andalucia,Sevilla,25.0,Good,25.0,Good,14.0,Good
2019-01-23,Andalucia,Sevilla,17.0,Good,17.0,Good,8.0,Good
2019-01-24,Andalucia,Sevilla,10.0,Good,10.0,Good,13.0,Good
2019-01-25,Andalucia,Sevilla,19.0,Good,19.0,Good,14.0,Good
2019-01-26,Andalucia,Sevilla,26.0,Good,26.0,Good,10.0,Good
2019-01-27,Andalucia,Sevilla,22.0,Good,22.0,Good,5.0,Good
2019-01-28,Andalucia,Sevilla,22.0,Good,22.0,Good,11.0,Good
2019-01-29,Andalucia,Sevilla,12.0,Good,12.0,Good,11.0,Good
2019-01-30,Andalucia,Sevilla,16.0,Good,16.0,Good,8.0,Good
2019-01-31,Andalucia,Sevilla,18.0,Good,18.0,Good,5.0,Good
2020-04-01,Catalunya,Barcelona,9.0,Good,35.0,Good,1.0,Good
2020-04-02,Catalunya,Barcelona,10.0,Good,37.0,Good,1.0,Good
2020-04-03,Catalunya,Barcelona,7.0,Good,41.0,Good,1.0,Good
2020-04-04,Catalunya,Barcelona,11.0,Good,41.0,Good,2.0,Good
2020-04-05,Catalunya,Barcelona,11.0,Good,44.0,Good,1.0,Good
2020-04-06,Catalunya,Barcelona,10.0,Good,48.0,Good,2.0,Good
2020-04-07,Catalunya,Barcelona,11.0,Good,49.0,Good,1.0,Good
2020-04-08,Catalunya,Barcelona,12.0,Good,50.0,Good,3.0,Good
2020-04-09,Catalunya,Barcelona,10.0,Good,47.0,Good,2.0,Good
2020-04-10,Catalunya,Barcelona,,,,,,
2020-04-11,Catalunya,Barcelona,,,,,,
2020-04-12,Catalunya,Barcelona,,,,,,
2020-04-13,Catalunya,Barcelona,,,,,,
2020-04-14,Catalunya,Barcelona,,,,,,
2020-04-15,Catalunya,Barcelona,,,,,,
2020-04-16,Catalunya,Barcelona,,,,,,
2020-04-17,Catalunya,Barcelona,,,,,,
2020-04-18,Catalunya,Barcelona,,,,,,
2020-04-19,Catalunya,Barcelona,,,,,,
2020-04-20,Catalunya,Barcelona,,,,,,
2020-04-21,Catalunya,Barcelona,,,,,,
2020-04-22,Catalunya,Barcelona,,,,,,
2020-04-23,Catalunya,Barcelona,,,,,,
2020-04-24,Catalunya,Barcelona,,,,,,
2020-04-25,Catalunya,Barcelona,,,,,,
2020-04-26,Catalunya,Barcelona,,,,,,
2020-04-27,Catalunya,Barcelona,,,,,,
2020-04-28,Catalunya,Barcelona,,,,,,
2020-04-29,Catalunya,Barcelona,,,,,,
2020-04-30,Catalunya,Barcelona,,,,,,
2020-03-01,Catalunya,Barcelona,29.0,Good,34.0,Good,2.0,Good
2020-03-02,Catalunya,Barcelona,46.0,Good,35.0,Good,1.0,Good
2020-03-03,Catalunya,Barcelona,14.0,Good,30.0,Good,2.0,Good
2020-03-04,Catalunya,Barcelona,8.0,Good,31.0,Good,6.0,Good
2020-03-05,Catalunya,Barcelona,10.0,Good,32.0,Good,3.0,Good
2020-03-06,Catalunya,Barcelona,14.0,Good,34.0,Good,2.0,Good
2020-03-07,Catalunya,Barcelona,9.0,Good,35.0,Good,2.0,Good
2020-03-08,Catalunya,Barcelona,5.0,Good,38.0,Good,2.0,Good
2020-03-09,Catalunya,Barcelona,9.0,Good,32.0,Good,3.0,Good
2020-03-10,Catalunya,Barcelona,10.0,Good,29.0,Good,3.0,Good
2020-03-11,Catalunya,Barcelona,13.0,Good,40.0,Good,7.0,Good
2020-03-12,Catalunya,Barcelona,19.0,Good,45.0,Good,10.0,Good
2020-03-13,Catalunya,Barcelona,21.0,Good,37.0,Good,9.0,Good
2020-03-14,Catalunya,Barcelona,17.0,Good,32.0,Good,7.0,Good
2020-03-15,Catalunya,Barcelona,18.0,Good,36.0,Good,3.0,Good
2020-03-16,Catalunya,Barcelona,13.0,Good,35.0,Good,2.0,Good
2020-03-17,Catalunya,Barcelona,10.0,Good,34.0,Good,2.0,Good
2020-03-18,Catalunya,Barcelona,12.0,Good,38.0,Good,3.0,Good
2020-03-19,Catalunya,Barcelona,14.0,Good,39.0,Good,5.0,Good
2020-03-20,Catalunya,Barcelona,14.0,Good,43.0,Good,1.0,Good
2020-03-21,Catalunya,Barcelona,13.0,Good,43.0,Good,1.0,Good
2020-03-22,Catalunya,Barcelona,13.0,Good,36.0,Good,0.0,Good
2020-03-23,Catalunya,Barcelona,18.0,Good,33.0,Good,1.0,Good
2020-03-24,Catalunya,Barcelona,16.0,Good,36.0,Good,1.0,Good
2020-03-25,Catalunya,Barcelona,18.0,Good,34.0,Good,1.0,Good
2020-03-26,Catalunya,Barcelona,13.0,Good,37.0,Good,2.0,Good
2020-03-27,Catalunya,Barcelona,9.0,Good,37.0,Good,1.0,Good
2020-03-28,Catalunya,Barcelona,10.0,Good,37.0,Good,1.0,Good
2020-03-29,Catalunya,Barcelona,10.0,Good,41.0,Good,2.0,Good
2020-03-30,Catalunya,Barcelona,11.0,Good,29.0,Good,3.0,Good
2020-03-31,Catalunya,Barcelona,13.0,Good,36.0,Good,2.0,Good
2020-02-01,Catalunya,Barcelona,8.0,Good,26.0,Good,4.0,Good
2020-02-02,Catalunya,Barcelona,8.0,Good,26.0,Good,2.0,Good
2020-02-03,Catalunya,Barcelona,9.0,Good,23.0,Good,8.0,Good
2020-02-04,Catalunya,Barcelona,13.0,Good,24.0,Good,4.0,Good
2020-02-05,Catalunya,Barcelona,31.0,Good,31.0,Good,3.0,Good
2020-02-06,Catalunya,Barcelona,18.0,Good,34.0,Good,5.0,Good
2020-02-07,Catalunya,Barcelona,12.0,Good,37.0,Good,4.0,Good
2020-02-08,Catalunya,Barcelona,12.0,Good,36.0,Good,5.0,Good
2020-02-09,Catalunya,Barcelona,13.0,Good,34.0,Good,2.0,Good
2020-02-10,Catalunya,Barcelona,18.0,Good,27.0,Good,3.0,Good
2020-02-11,Catalunya,Barcelona,14.0,Good,28.0,Good,5.0,Good
2020-02-12,Catalunya,Barcelona,10.0,Good,27.0,Good,4.0,Good
2020-02-13,Catalunya,Barcelona,10.0,Good,29.0,Good,5.0,Good
2020-02-14,Catalunya,Barcelona,10.0,Good,22.0,Good,7.0,Good
2020-02-15,Catalunya,Barcelona,15.0,Good,33.0,Good,5.0,Good
2020-02-16,Catalunya,Barcelona,21.0,Good,31.0,Good,3.0,Good
2020-02-17,Catalunya,Barcelona,,,32.0,Good,6.0,Good
2020-02-18,Catalunya,Barcelona,,,29.0,Good,8.0,Good
2020-02-19,Catalunya,Barcelona,12.0,Good,27.0,Good,6.0,Good
2020-02-20,Catalunya,Barcelona,10.0,Good,33.0,Good,5.0,Good
2020-02-21,Catalunya,Barcelona,12.0,Good,36.0,Good,5.0,Good
2020-02-22,Catalunya,Barcelona,16.0,Good,38.0,Good,6.0,Good
2020-02-23,Catalunya,Barcelona,19.0,Good,38.0,Good,4.0,Good
2020-02-24,Catalunya,Barcelona,19.0,Good,39.0,Good,6.0,Good
2020-02-25,Catalunya,Barcelona,18.0,Good,34.0,Good,6.0,Good
2020-02-26,Catalunya,Barcelona,22.0,Good,34.0,Good,4.0,Good
2020-02-27,Catalunya,Barcelona,17.0,Good,32.0,Good,3.0,Good
2020-02-28,Catalunya,Barcelona,15.0,Good,30.0,Good,3.0,Good
2020-02-29,Catalunya,Barcelona,16.0,Good,32.0,Good,3.0,Good
2020-01-01,Catalunya,Barcelona,,,22.0,Good,6.0,Good
2020-01-02,Catalunya,Barcelona,12.0,Good,25.0,Good,3.0,Good
2020-01-03,Catalunya,Barcelona,12.0,Good,27.0,Good,3.0,Good
2020-01-04,Catalunya,Barcelona,10.0,Good,30.0,Good,3.0,Good
2020-01-05,Catalunya,Barcelona,10.0,Good,29.0,Good,5.0,Good
2020-01-06,Catalunya,Barcelona,8.0,Good,30.0,Good,3.0,Good
2020-01-07,Catalunya,Barcelona,11.0,Good,31.0,Good,4.0,Good
2020-01-08,Catalunya,Barcelona,12.0,Good,32.0,Good,9.0,Good
2020-01-09,Catalunya,Barcelona,11.0,Good,32.0,Good,5.0,Good
2020-01-10,Catalunya,Barcelona,12.0,Good,32.0,Good,4.0,Good
2020-01-11,Catalunya,Barcelona,9.0,Good,26.0,Good,3.0,Good
2020-01-12,Catalunya,Barcelona,6.0,Good,29.0,Good,3.0,Good
2020-01-13,Catalunya,Barcelona,7.0,Good,31.0,Good,4.0,Good
2020-01-14,Catalunya,Barcelona,8.0,Good,34.0,Good,3.0,Good
2020-01-15,Catalunya,Barcelona,7.0,Good,34.0,Good,5.0,Good
2020-01-16,Catalunya,Barcelona,9.0,Good,33.0,Good,5.0,Good
2020-01-17,Catalunya,Barcelona,13.0,Good,33.0,Good,3.0,Good
2020-01-18,Catalunya,Barcelona,12.0,Good,31.0,Good,2.0,Good
2020-01-19,Catalunya,Barcelona,9.0,Good,33.0,Good,2.0,Good
2020-01-20,Catalunya,Barcelona,8.0,Good,33.0,Good,1.0,Good
2020-01-21,Catalunya,Barcelona,10.0,Good,29.0,Good,2.0,Good
2020-01-22,Catalunya,Barcelona,7.0,Good,28.0,Good,2.0,Good
2020-01-23,Catalunya,Barcelona,10.0,Good,31.0,Good,5.0,Good
2020-01-24,Catalunya,Barcelona,13.0,Good,33.0,Good,4.0,Good
2020-01-25,Catalunya,Barcelona,69.0,Moderate,27.0,Good,5.0,Good
2020-01-26,Catalunya,Barcelona,64.0,Moderate,34.0,Good,2.0,Good
2020-01-27,Catalunya,Barcelona,40.0,Good,27.0,Good,3.0,Good
2020-01-28,Catalunya,Barcelona,19.0,Good,26.0,Good,3.0,Good
2020-01-29,Catalunya,Barcelona,10.0,Good,26.0,Good,8.0,Good
2020-01-30,Catalunya,Barcelona,8.0,Good,24.0,Good,4.0,Good
2020-01-31,Catalunya,Barcelona,10.0,Good,27.0,Good,3.0,Good
2019-12-01,Catalunya,Barcelona,9.0,Good,29.0,Good,2.0,Good
2019-12-02,Catalunya,Barcelona,9.0,Good,32.0,Good,3.0,Good
2019-12-03,Catalunya,Barcelona,10.0,Good,28.0,Good,7.0,Good
2019-12-04,Catalunya,Barcelona,12.0,Good,24.0,Good,5.0,Good
2019-12-05,Catalunya,Barcelona,8.0,Good,28.0,Good,3.0,Good
2019-12-06,Catalunya,Barcelona,5.0,Good,29.0,Good,3.0,Good
2019-12-07,Catalunya,Barcelona,9.0,Good,30.0,Good,2.0,Good
2019-12-08,Catalunya,Barcelona,10.0,Good,26.0,Good,4.0,Good
2019-12-09,Catalunya,Barcelona,9.0,Good,24.0,Good,2.0,Good
2019-12-10,Catalunya,Barcelona,9.0,Good,24.0,Good,2.0,Good
2019-12-11,Catalunya,Barcelona,8.0,Good,27.0,Good,3.0,Good
2019-12-12,Catalunya,Barcelona,9.0,Good,25.0,Good,3.0,Good
2019-12-13,Catalunya,Barcelona,8.0,Good,25.0,Good,3.0,Good
2019-12-14,Catalunya,Barcelona,5.0,Good,28.0,Good,2.0,Good
2019-12-15,Catalunya,Barcelona,8.0,Good,28.0,Good,1.0,Good
2019-12-16,Catalunya,Barcelona,8.0,Good,29.0,Good,2.0,Good
2019-12-17,Catalunya,Barcelona,8.0,Good,29.0,Good,5.0,Good
2019-12-18,Catalunya,Barcelona,27.0,Good,23.0,Good,6.0,Good
2019-12-19,Catalunya,Barcelona,80.0,Moderate,26.0,Good,5.0,Good
2019-12-20,Catalunya,Barcelona,49.0,Good,23.0,Good,5.0,Good
2019-12-21,Catalunya,Barcelona,18.0,Good,29.0,Good,3.0,Good
2019-12-22,Catalunya,Barcelona,7.0,Good,28.0,Good,2.0,Good
2019-12-23,Catalunya,Barcelona,9.0,Good,34.0,Good,1.0,Good
2019-12-24,Catalunya,Barcelona,8.0,Good,30.0,Good,2.0,Good
2019-12-25,Catalunya,Barcelona,9.0,Good,25.0,Good,2.0,Good
2019-12-26,Catalunya,Barcelona,8.0,Good,25.0,Good,1.0,Good
2019-12-27,Catalunya,Barcelona,7.0,Good,22.0,Good,3.0,Good
2019-12-28,Catalunya,Barcelona,9.0,Good,25.0,Good,2.0,Good
2019-12-29,Catalunya,Barcelona,11.0,Good,24.0,Good,6.0,Good
2019-12-30,Catalunya,Barcelona,12.0,Good,22.0,Good,5.0,Good
2019-12-31,Catalunya,Barcelona,,,,,,
2019-11-01,Catalunya,Barcelona,15.0,Good,32.0,Good,5.0,Good
2019-11-02,Catalunya,Barcelona,12.0,Good,30.0,Good,4.0,Good
2019-11-03,Catalunya,Barcelona,9.0,Good,29.0,Good,2.0,Good
2019-11-04,Catalunya,Barcelona,8.0,Good,31.0,Good,1.0,Good
2019-11-05,Catalunya,Barcelona,10.0,Good,31.0,Good,2.0,Good
2019-11-06,Catalunya,Barcelona,8.0,Good,31.0,Good,2.0,Good
2019-11-07,Catalunya,Barcelona,8.0,Good,24.0,Good,2.0,Good
2019-11-08,Catalunya,Barcelona,9.0,Good,25.0,Good,4.0,Good
2019-11-09,Catalunya,Barcelona,9.0,Good,27.0,Good,2.0,Good
2019-11-10,Catalunya,Barcelona,8.0,Good,27.0,Good,1.0,Good
2019-11-11,Catalunya,Barcelona,,,27.0,Good,2.0,Good
2019-11-12,Catalunya,Barcelona,6.0,Good,26.0,Good,2.0,Good
2019-11-13,Catalunya,Barcelona,8.0,Good,26.0,Good,3.0,Good
2019-11-14,Catalunya,Barcelona,8.0,Good,27.0,Good,3.0,Good
2019-11-15,Catalunya,Barcelona,6.0,Good,27.0,Good,4.0,Good
2019-11-16,Catalunya,Barcelona,4.0,Good,27.0,Good,3.0,Good
2019-11-17,Catalunya,Barcelona,7.0,Good,23.0,Good,2.0,Good
2019-11-18,Catalunya,Barcelona,6.0,Good,26.0,Good,2.0,Good
2019-11-19,Catalunya,Barcelona,8.0,Good,22.0,Good,4.0,Good
2019-11-20,Catalunya,Barcelona,9.0,Good,25.0,Good,5.0,Good
2019-11-21,Catalunya,Barcelona,8.0,Good,30.0,Good,3.0,Good
2019-11-22,Catalunya,Barcelona,6.0,Good,35.0,Good,3.0,Good
2019-11-23,Catalunya,Barcelona,6.0,Good,28.0,Good,5.0,Good
2019-11-24,Catalunya,Barcelona,4.0,Good,31.0,Good,1.0,Good
2019-11-25,Catalunya,Barcelona,5.0,Good,28.0,Good,1.0,Good
2019-11-26,Catalunya,Barcelona,7.0,Good,26.0,Good,1.0,Good
2019-11-27,Catalunya,Barcelona,8.0,Good,28.0,Good,3.0,Good
2019-11-28,Catalunya,Barcelona,8.0,Good,29.0,Good,2.0,Good
2019-11-29,Catalunya,Barcelona,9.0,Good,29.0,Good,2.0,Good
2019-11-30,Catalunya,Barcelona,9.0,Good,27.0,Good,4.0,Good
2019-10-01,Catalunya,Barcelona,20.0,Good,44.0,Good,3.0,Good
2019-10-02,Catalunya,Barcelona,,,32.0,Good,4.0,Good
2019-10-03,Catalunya,Barcelona,18.0,Good,32.0,Good,3.0,Good
2019-10-04,Catalunya,Barcelona,13.0,Good,40.0,Good,3.0,Good
2019-10-05,Catalunya,Barcelona,12.0,Good,34.0,Good,4.0,Good
2019-10-06,Catalunya,Barcelona,15.0,Good,28.0,Good,4.0,Good
2019-10-07,Catalunya,Barcelona,18.0,Good,28.0,Good,4.0,Good
2019-10-08,Catalunya,Barcelona,15.0,Good,36.0,Good,4.0,Good
2019-10-09,Catalunya,Barcelona,21.0,Good,36.0,Good,4.0,Good
2019-10-10,Catalunya,Barcelona,19.0,Good,33.0,Good,4.0,Good
2019-10-11,Catalunya,Barcelona,13.0,Good,26.0,Good,5.0,Good
2019-10-12,Catalunya,Barcelona,16.0,Good,29.0,Good,4.0,Good
2019-10-13,Catalunya,Barcelona,14.0,Good,30.0,Good,7.0,Good
2019-10-14,Catalunya,Barcelona,13.0,Good,33.0,Good,2.0,Good
2019-10-15,Catalunya,Barcelona,15.0,Good,36.0,Good,5.0,Good
2019-10-16,Catalunya,Barcelona,16.0,Good,31.0,Good,3.0,Good
2019-10-17,Catalunya,Barcelona,6.0,Good,36.0,Good,3.0,Good
2019-10-18,Catalunya,Barcelona,12.0,Good,40.0,Good,4.0,Good
2019-10-19,Catalunya,Barcelona,15.0,Good,33.0,Good,4.0,Good
2019-10-20,Catalunya,Barcelona,14.0,Good,38.0,Good,3.0,Good
2019-10-21,Catalunya,Barcelona,16.0,Good,34.0,Good,2.0,Good
2019-10-22,Catalunya,Barcelona,10.0,Good,28.0,Good,7.0,Good
2019-10-23,Catalunya,Barcelona,9.0,Good,29.0,Good,2.0,Good
2019-10-24,Catalunya,Barcelona,7.0,Good,31.0,Good,6.0,Good
2019-10-25,Catalunya,Barcelona,6.0,Good,29.0,Good,2.0,Good
2019-10-26,Catalunya,Barcelona,8.0,Good,28.0,Good,5.0,Good
2019-10-27,Catalunya,Barcelona,10.0,Good,36.0,Good,5.0,Good
2019-10-28,Catalunya,Barcelona,14.0,Good,39.0,Good,2.0,Good
2019-10-29,Catalunya,Barcelona,14.0,Good,39.0,Good,3.0,Good
2019-10-30,Catalunya,Barcelona,15.0,Good,31.0,Good,8.0,Good
2019-10-31,Catalunya,Barcelona,17.0,Good,32.0,Good,6.0,Good
2019-09-01,Catalunya,Barcelona,19.0,Good,42.0,Good,6.0,Good
2019-09-02,Catalunya,Barcelona,17.0,Good,36.0,Good,6.0,Good
2019-09-03,Catalunya,Barcelona,15.0,Good,37.0,Good,6.0,Good
2019-09-04,Catalunya,Barcelona,12.0,Good,49.0,Good,8.0,Good
2019-09-05,Catalunya,Barcelona,18.0,Good,39.0,Good,4.0,Good
2019-09-06,Catalunya,Barcelona,19.0,Good,35.0,Good,5.0,Good
2019-09-07,Catalunya,Barcelona,19.0,Good,40.0,Good,3.0,Good
2019-09-08,Catalunya,Barcelona,15.0,Good,37.0,Good,2.0,Good
2019-09-09,Catalunya,Barcelona,14.0,Good,34.0,Good,3.0,Good
2019-09-10,Catalunya,Barcelona,11.0,Good,32.0,Good,3.0,Good
2019-09-11,Catalunya,Barcelona,11.0,Good,39.0,Good,2.0,Good
2019-09-12,Catalunya,Barcelona,,,47.0,Good,6.0,Good
2019-09-13,Catalunya,Barcelona,8.0,Good,52.0,Moderate,5.0,Good
2019-09-14,Catalunya,Barcelona,14.0,Good,57.0,Moderate,3.0,Good
2019-09-15,Catalunya,Barcelona,14.0,Good,48.0,Good,2.0,Good
2019-09-16,Catalunya,Barcelona,16.0,Good,45.0,Good,5.0,Good
2019-09-17,Catalunya,Barcelona,18.0,Good,36.0,Good,13.0,Good
2019-09-18,Catalunya,Barcelona,21.0,Good,52.0,Moderate,5.0,Good
